OPERATOR_HASH,OPERATOR_TYPE,QUERY_HASH,LEFT_INPUT_OPERATOR_HASH,RIGHT_INPUT_OPERATOR_HASH,JOIN_MODE,LEFT_TABLE_NAME,LEFT_COLUMN_NAME,LEFT_TABLE_CHUNK_COUNT,LEFT_TABLE_ROW_COUNT,LEFT_COLUMN_TYPE,RIGHT_TABLE_NAME,RIGHT_COLUMN_NAME,RIGHT_TABLE_CHUNK_COUNT,RIGHT_TABLE_ROW_COUNT,RIGHT_COLUMN_TYPE,OUTPUT_CHUNK_COUNT,OUTPUT_ROW_COUNT,PREDICATE_COUNT,PRIMARY_PREDICATE,IS_FLIPPED,RADIX_BITS,BUILD_SIDE_MATERIALIZING_NS,PROBE_SIDE_MATERIALIZING_NS,CLUSTERING_NS,BUILDING_NS,PROBING_NS,OUTPUT_WRITING_NS,RUNTIME_NS,DESCRIPTION,INPUT_SEQUENTIAL_FACTOR,TABLE_NAME_RIGHT,COLUMN_COUNT_RIGHT,ROW_COUNT_RIGHT,CHUNK_COUNT_RIGHT,TARGET_CHUNK_SIZE_RIGHT,COLUMN_NAME_RIGHT,DATA_TYPE_RIGHT,NULLABLE_RIGHT,COLUMN_ID_RIGHT,COLUMN_DATA_TYPE_RIGHT,DISTINCT_VALUE_COUNT_RIGHT,ENCODING_TYPE_RIGHT,VECTOR_COMPRESSION_TYPE_RIGHT,SIZE_IN_BYTES_RIGHT,POINT_ACCESSES_RIGHT,SEQUENTIAL_ACCESSES_RIGHT,MONOTONIC_ACCESSES_RIGHT,RANDOM_ACCESSES_RIGHT,TABLE_NAME,COLUMN_COUNT,ROW_COUNT,CHUNK_COUNT,TARGET_CHUNK_SIZE,COLUMN_NAME,DATA_TYPE,NULLABLE,COLUMN_ID,COLUMN_DATA_TYPE,DISTINCT_VALUE_COUNT,ENCODING_TYPE,VECTOR_COMPRESSION_TYPE,SIZE_IN_BYTES,POINT_ACCESSES,SEQUENTIAL_ACCESSES,MONOTONIC_ACCESSES,RANDOM_ACCESSES,COLUMN_TYPE,GROUP_BY_COLUMN_COUNT,AGGREGATE_COLUMN_COUNT,INPUT_CHUNK_COUNT,INPUT_ROW_COUNT,GROUP_BY_KEY_PARTITIONING_NS,AGGREGATING_NS,GROUP_BY_COLUMNS_WRITING_NS,AGGREGATE_COLUMNS_WRITING_NS,PREDICATE_CONDITION,SCANS_SKIPPED,SCANS_SORTED,PRUNED_CHUNK_COUNT,PRUNED_COLUMN_COUNT
0x7f2873a288b0b8eede0bf93ae609,TABLE_SCAN,a4e9f078f738bc90,0x7f2873d46e103505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,38748,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873a269309dfaebdfa2203699,TABLE_SCAN,a4e9f078f738bc90,0x7f2873d46e103505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32639,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28725769b0b8eede0bf93ae609,TABLE_SCAN,31f9528fcd7a9fc1,0x7f2874794cf03505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39094,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28725767109dfaebdfa2203699,TABLE_SCAN,31f9528fcd7a9fc1,0x7f2874794cf03505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32981,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28749a1b30b8eede0bf93ae609,TABLE_SCAN,621c8d4447270a7c,0x7f28747938503505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,42763,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28749a18909dfaebdfa2203699,TABLE_SCAN,621c8d4447270a7c,0x7f28747938503505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,35360,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adc6487092c6d770535fe6ac,TABLE_SCAN,dd0e12e59d6d7eb2,0x7f27ada6c57079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39036,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732bd570b8eede0bf93ae609,TABLE_SCAN,5c8f5a2eb74a53bc,0x7f287432f1503505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39808,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732bb0b09dfaebdfa2203699,TABLE_SCAN,5c8f5a2eb74a53bc,0x7f287432f1503505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,33201,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873ce7150b8eede0bf93ae609,TABLE_SCAN,538d4f0a4f39a061,0x7f2873d48cb03505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,38378,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873ce6eb09dfaebdfa2203699,TABLE_SCAN,538d4f0a4f39a061,0x7f2873d48cb03505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,34393,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27ad94515092c6d770535fe6ac,TABLE_SCAN,394f2e6d17970862,0x7f27ae992ef079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,37575,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adc644f092c6d770535fe6ac,TABLE_SCAN,66d5ec468a66a9d7,0x7f27ad79df9079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,37832,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732c09f0b8eede0bf93ae609,TABLE_SCAN,7a37f98a28ea4575,0x7f28743301903505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39222,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732be5309dfaebdfa2203699,TABLE_SCAN,7a37f98a28ea4575,0x7f28743301903505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32714,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adcaccf092c6d770535fe6ac,TABLE_SCAN,5ebf997ad1e80471,0x7f27aeec529079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39597,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adcac89092c6d770535fe6ac,TABLE_SCAN,4868535404df81f9,0x7f27ae99001079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,40832,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27ad947d1092c6d770535fe6ac,TABLE_SCAN,6d89b3b355416f5a,0x7f27ae991a5079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39078,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adcaef1092c6d770535fe6ac,TABLE_SCAN,a4f7fc79500734e4,0x7f27ae99227079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,37776,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27b0694e1092c6d770535fe6ac,TABLE_SCAN,683e76e9fbdcb6a6,0x7f27ae99a71079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39003,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f287257c9f0b8eede0bf93ae609,TABLE_SCAN,1dec7eae24c6d7e,0x7f2873a470f03505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,37368,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f287257c3d09dfaebdfa2203699,TABLE_SCAN,1dec7eae24c6d7e,0x7f2873a470f03505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32179,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732c3e70b8eede0bf93ae609,TABLE_SCAN,ad7a7a6386222eb1,0x7f28743312703505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,38207,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732c19b09dfaebdfa2203699,TABLE_SCAN,ad7a7a6386222eb1,0x7f28743312703505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,33185,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adc5fa9092c6d770535fe6ac,TABLE_SCAN,f34273ea2c7f8887,0x7f27adaca8f079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,38710,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2872579570b8eede0bf93ae609,TABLE_SCAN,3c98ffe660ae2002,0x7f2873d499303505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,38397,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2872578d909dfaebdfa2203699,TABLE_SCAN,3c98ffe660ae2002,0x7f2873d499303505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32311,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873a29330b8eede0bf93ae609,TABLE_SCAN,201c1647305b7df3,0x7f2873a49f303505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39483,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873a290909dfaebdfa2203699,TABLE_SCAN,201c1647305b7df3,0x7f2873a49f303505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,33909,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732c1ef0b8eede0bf93ae609,TABLE_SCAN,ee9f2598301807b,0x7f2873d479503505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39355,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732c1c509dfaebdfa2203699,TABLE_SCAN,ee9f2598301807b,0x7f2873d479503505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,34745,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873a25eb0b8eede0bf93ae609,TABLE_SCAN,2ff2449d2641de02,0x7f2873a497b03505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39666,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2873a25c109dfaebdfa2203699,TABLE_SCAN,2ff2449d2641de02,0x7f2873a497b03505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32510,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f287257afb0b8eede0bf93ae609,TABLE_SCAN,d14af8b5bac4e754,0x7f2873a481303505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39065,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f2872579e309dfaebdfa2203699,TABLE_SCAN,d14af8b5bac4e754,0x7f2873a481303505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32759,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adc62f1092c6d770535fe6ac,TABLE_SCAN,4cd4d7927bd0b496,0x7f27ad95f99079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39386,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732bb7b0b8eede0bf93ae609,TABLE_SCAN,dbfc1eed7214db87,0x7f2873d462d03505cb2d5258b8c4,,,,,,,,,,,,,3,108,,,,,,,,,,,39536,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f28732bb5109dfaebdfa2203699,TABLE_SCAN,dbfc1eed7214db87,0x7f2873d462d03505cb2d5258b8c4,,,,,,,,,,,,,3,144,,,,,,,,,,,32931,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27b0696a1092c6d770535fe6ac,TABLE_SCAN,9592f98259dbcfa3,0x7f27adac8f5079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,37001,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27aee343d092c6d770535fe6ac,TABLE_SCAN,3661efc5f562b464,0x7f27adaca53079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,38005,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adcb009092c6d770535fe6ac,TABLE_SCAN,2bfef2007c638165,0x7f27ae98d77079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,37557,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adc621f092c6d770535fe6ac,TABLE_SCAN,e44b80ed9b51710c,0x7f27ada7239079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,38030,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27aee32df092c6d770535fe6ac,TABLE_SCAN,802df319c21745d7,0x7f27ae98f61079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,43884,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27ad946ab092c6d770535fe6ac,TABLE_SCAN,67b3c8ce2cc2c060,0x7f27ae990e7079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39085,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27adcb105092c6d770535fe6ac,TABLE_SCAN,feaa76576c0ab9fe,0x7f27adac9b3079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,38245,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27af8cd73092c6d770535fe6ac,TABLE_SCAN,ef082d13ed5bc387,0x7f27ad79fc5079ae1e94e35d17bf,,,,,,,,,,,,,3,72,,,,,,,,,,,39529,TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2,1,,,,,,,,,,,,,,,,,,,date_dim,28,73049,2,65535,d_dom,int,1,9,int,31,,,270516,0,262365,0,0,REFERENCE,,,3,1096,,,,,BetweenInclusive,0,0,,
0x7f27af8cba50a6b226fb8a37d0c7,TABLE_SCAN,aa7f5fda8d0a296b,0x7f27af8cb7b03105eac7ea311fc4,,,,,,,,,,,,,1,800,,,,,,,,,,,501204,TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,REFERENCE,,,1,1600,,,,,Unknown,0,0,,
0x7f27af8cba50a6b226fb8a37d0c7,TABLE_SCAN,aa7f5fda8d0a296b,0x7f27af8cb7b03105eac7ea311fc4,,,,,,,,,,,,,1,800,,,,,,,,,,,501204,TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,REFERENCE,,,1,1600,,,,,Unknown,0,0,,
0x7f27af8cbcf0255b84e722eae209,TABLE_SCAN,aa7f5fda8d0a296b,0x7f27af8cbf90a78c09f4bc2b3472,,,,,,,,,,,,,1,4800,,,,,,,,,,,42002,TableScan Impl: ColumnVsValue hd_vehicle_count > 0,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,DATA,,,1,7200,,,,,GreaterThan,0,0,,
0x7f2873ce7d90e8f9bb8d31ea25d6,TABLE_SCAN,55442cbcf53c6b02,0x7f2873ce7cb03b69ee56fcecce2d,,,,,,,,,,,,,1,800,,,,,,,,,,,500388,TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1.2,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,REFERENCE,,,1,1600,,,,,Unknown,0,0,,
0x7f2873ce7d90e8f9bb8d31ea25d6,TABLE_SCAN,55442cbcf53c6b02,0x7f2873ce7cb03b69ee56fcecce2d,,,,,,,,,,,,,1,800,,,,,,,,,,,500388,TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1.2,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,REFERENCE,,,1,1600,,,,,Unknown,0,0,,
0x7f2873ce7a10255b84e722eae209,TABLE_SCAN,55442cbcf53c6b02,0x7f2873ce7930a78c09f4bc2b3472,,,,,,,,,,,,,1,4800,,,,,,,,,,,41041,TableScan Impl: ColumnVsValue hd_vehicle_count > 0,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,DATA,,,1,7200,,,,,GreaterThan,0,0,,
0x7f2873a241d0e8f9bb8d31ea25d6,TABLE_SCAN,5a7c132b935d2f8a,0x7f2873a240f03b69ee56fcecce2d,,,,,,,,,,,,,1,800,,,,,,,,,,,489293,TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1.2,1,,,,,,,,,,,,,,,,,,,household_demographics,5,7200,1,65535,hd_vehicle_count,int,1,4,int,6,,,29888,64000,496800,0,0,REFERENCE,,,1,1600,,,,,Unknown,0,0,,
